season,current_gameweek,player_id,player_code,web_name,full_name,team,team_id,team_code,position,status,news,chance_of_playing_next_round,now_cost,selected_by_percent,total_points,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,ict_index,form,points_per_game,ep_next,fixture_difficulty_next5,fixture_difficulty_next3,next5_home_count,next3_home_count,opponent_count_next5,opponent_count_next3,prior_minutes,prior_total_points,prior_points_per_90,prior_xgi_per_90,prior_starts_per_90,prior_found,prior_team_strength,prior_team_attack_strength,prior_team_defence_strength,prior_team_found,points_per_90,xgi_per_90,start_rate,blended_points_per_90,blended_xgi_per_90,blended_start_rate,team_attack_prior,team_defence_prior,value_points_per_million,fixture_ease,differential_score,availability_factor,predicted_next_gw,predicted_next3,predicted_next5,baseline_next3,baseline_next5,model_residual,optimizer_value,risk_score,transfer_score
2026-27,2,421,606745,Heaven,Ayden Heaven,Man Utd,16,1,DEF,a,,100,45.0,0.4,1,90,1,0,0,0,2,0.12,0.04,0.16,1.01,2.0,0.5,1.0,0.5,3.2,3.333,2.0,1.0,5,3,920.0,42.0,4.109,0.051,1.05,1,1215.0,1155.0,1275.0,1,1.0,0.16,1.0,3.238,0.082,1.0,0.517,0.917,0.222,2.8,24.6,1.0,1.326,4.281,7.367,3.0,5.0,2.367,1.637,0.9,8.443
2026-27,2,422,230001,Mazraoui,Noussair Mazraoui,Man Utd,16,1,DEF,a,,100,45.0,0.7,2,96,1,0,0,0,3,0.22,0.05,0.27,2.01,5.9,1.0,1.0,1.0,3.2,3.333,2.0,1.0,5,3,977.0,53.0,4.882,0.049,1.01,1,1215.0,1155.0,1275.0,1,1.875,0.253,0.938,4.04,0.106,0.938,0.517,0.917,0.444,2.8,24.3,1.0,1.293,4.104,6.815,3.0,5.0,1.815,1.514,0.893,7.886
2026-27,2,423,106760,Shaw,Luke Shaw,Man Utd,16,1,DEF,a,,100,45.0,16.8,3,162,2,0,0,0,3,0.0,0.28,0.28,2.07,11.4,1.5,1.5,1.5,3.2,3.333,2.0,1.0,5,3,3220.0,113.0,3.158,0.075,1.05,1,1215.0,1155.0,1275.0,1,1.667,0.156,1.0,2.74,0.098,1.0,0.517,0.917,0.667,2.8,8.2,1.0,4.738,12.469,21.857,4.5,7.5,14.357,4.857,0.82,22.427
2026-27,2,424,577974,Amass,Harry Amass,Man Utd,16,1,DEF,a,,100,40.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.917,0.0,2.8,24.8,1.0,0.017,0.043,0.07,0.0,0.0,0.07,0.018,1.649,0.516
2026-27,2,425,547676,Fredricson,Tyler Fredricson,Man Utd,16,1,DEF,u,Has joined Lausanne-Sport permanently,0,40.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,2.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.917,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.397
2026-27,2,426,141746,B.Fernandes,Bruno Borges Fernandes,Man Utd,16,1,MID,a,,100,120.0,48.6,25,180,2,3,1,0,4,2.1,0.74,2.84,3.07,35.4,12.5,12.5,12.5,3.2,3.333,2.0,1.0,5,3,3065.0,235.0,6.9,0.677,1.03,1,1215.0,1155.0,1275.0,1,12.5,1.42,1.0,8.468,0.885,1.0,0.517,0.917,2.083,2.8,0.0,1.0,5.449,14.177,25.33,37.5,62.5,-37.17,2.111,0.8,25.63
2026-27,2,427,446008,Mbeumo,Bryan Mbeumo,Man Utd,16,1,MID,a,,100,80.0,29.9,13,180,2,1,1,0,4,2.26,0.44,2.7,3.07,21.1,6.5,6.5,6.5,3.2,3.333,2.0,1.0,5,3,2611.0,148.0,5.101,0.585,1.05,1,1215.0,1155.0,1275.0,1,6.5,1.35,1.0,5.493,0.799,1.0,0.517,0.917,1.625,2.8,0.0,1.0,4.108,10.781,19.048,19.5,32.5,-13.452,2.381,0.8,19.348
2026-27,2,428,430871,Cunha,Matheus Santos Carneiro da Cunha,Man Utd,16,1,MID,a,,100,80.0,8.2,11,158,2,0,2,0,3,0.35,0.36,0.71,2.07,14.5,5.5,5.5,5.5,3.2,3.333,2.0,1.0,5,3,2493.0,143.0,5.162,0.37,1.05,1,1215.0,1155.0,1275.0,1,6.266,0.404,1.0,5.471,0.38,1.0,0.517,0.917,1.375,2.8,16.8,1.0,4.589,12.449,21.506,16.5,27.5,-5.994,2.688,0.824,22.374
2026-27,2,429,176297,Rashford,Marcus Rashford,Man Utd,16,1,MID,a,,100,70.0,1.6,3,124,1,0,0,0,1,0.26,0.15,0.41,1.15,17.2,1.5,1.5,1.5,3.2,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,2.177,0.298,0.726,0.61,0.083,0.726,0.517,0.917,0.429,2.8,23.4,1.0,3.009,8.866,15.083,4.5,7.5,7.583,2.155,0.862,16.149
2026-27,2,430,184341,Mount,Mason Mount,Man Utd,16,1,MID,d,Foot injury - 75% chance of playing,75,55.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,1010.0,58.0,5.168,0.283,1.05,1,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,3.721,0.204,0.756,0.517,0.917,0.0,2.8,25.0,0.75,0.012,0.089,0.12,0.0,0.0,0.12,0.022,1.249,0.913
2026-27,2,431,493250,Amad,Amad Diallo,Man Utd,16,1,MID,i,Unspecified injury - Unknown return date,0,59.0,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,2339.0,91.0,3.501,0.392,1.04,1,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,2.521,0.282,0.749,0.517,0.917,0.0,2.8,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.135
2026-27,2,432,516895,Mainoo,Kobbie Mainoo,Man Utd,16,1,MID,a,,100,55.0,1.1,5,102,1,0,0,0,1,0.21,0.28,0.49,1.13,3.8,2.5,2.5,2.5,3.2,3.333,2.0,1.0,5,3,1653.0,73.0,3.975,0.095,0.87,1,1215.0,1155.0,1275.0,1,4.412,0.432,0.882,4.097,0.189,0.882,0.517,0.917,0.909,2.8,23.9,1.0,1.979,5.815,9.693,7.5,12.5,-2.807,1.762,0.887,10.756
2026-27,2,433,232112,Ugarte,Manuel Ugarte Ribeiro,Man Utd,16,1,MID,i,Knee injury - Unknown return date,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,876.0,38.0,3.904,0.09,0.82,1,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,2.811,0.065,0.59,0.517,0.917,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.059,0.105
2026-27,2,434,547037,J.Fletcher,Jack Fletcher,Man Utd,16,1,MID,a,,100,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,107.0,3.0,2.523,0.042,0.0,1,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,1.817,0.03,0.0,0.517,0.917,0.0,2.8,25.0,1.0,0.016,0.117,0.16,0.0,0.0,0.16,0.032,1.649,0.613
2026-27,2,435,576628,Lacey,Shea Lacey,Man Utd,16,1,MID,a,,100,50.0,0.1,1,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.5,1.0,0.5,3.2,3.333,2.0,1.0,5,3,40.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,9.0,0.0,0.0,2.52,0.0,0.0,0.517,0.917,0.2,2.8,24.9,1.0,0.636,2.055,3.343,3.0,5.0,-1.657,0.669,1.639,3.801
2026-27,2,436,490881,Collyer,Toby Collyer,Man Utd,16,1,MID,u,Has joined West Brom permanently,0,50.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.917,0.0,2.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.397
2026-27,2,437,576620,Bendito Mantato,Bendito Mantato,Man Utd,16,1,MID,a,,100,45.0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,15.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.917,0.0,2.8,24.8,1.0,0.308,0.776,1.211,0.0,0.0,1.211,0.269,1.649,1.657
2026-27,2,438,519913,Fletcher,Tyler Fletcher,Man Utd,16,1,MID,a,,100,45.0,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,17.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.917,0.0,2.8,24.7,1.0,0.112,0.286,0.452,0.0,0.0,0.452,0.1,1.649,0.895
2026-27,2,439,485711,Šeško,Benjamin Sesko,Man Utd,16,1,FWD,a,,100,70.0,1.6,2,33,0,0,0,0,1,0.04,0.01,0.05,1.07,2.4,1.0,1.0,1.0,3.2,3.333,2.0,1.0,5,3,1630.0,111.0,6.129,0.523,0.94,1,1215.0,1155.0,1275.0,1,5.455,0.136,0.0,5.94,0.415,0.677,0.517,0.917,0.286,2.8,23.4,1.0,2.634,7.854,13.109,3.0,5.0,8.109,1.873,0.963,14.089
2026-27,2,440,458249,Zirkzee,Joshua Zirkzee,Man Utd,16,1,FWD,a,,100,54.0,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,607.0,42.0,6.227,0.457,0.74,1,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,4.483,0.329,0.533,0.517,0.917,0.0,2.8,24.5,1.0,0.152,0.581,0.863,0.0,0.0,0.863,0.16,1.116,1.752
2026-27,2,441,596047,Obi,Chido Obi,Man Utd,16,1,FWD,a,,100,45.0,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.333,2.0,1.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1215.0,1155.0,1275.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.517,0.917,0.0,2.8,23.8,1.0,0.097,0.368,0.57,0.0,0.0,0.57,0.127,1.649,0.981
2026-27,2,405,465694,N.Gonzalez,Nico González Iglesias,Newcastle,17,4,MID,a,,100,55.0,0.2,2,70,1,0,0,1,0,0.0,0.2,0.2,0.74,3.7,1.0,2.0,1.0,2.6,2.667,3.0,2.0,5,3,1561.0,63.0,3.632,0.104,0.98,1,1162.5,1125.0,1200.0,1,2.571,0.257,1.0,3.335,0.147,1.0,0.417,0.667,0.364,3.4,24.8,1.0,1.862,5.472,9.144,6.0,10.0,-0.856,1.663,0.922,10.418
2026-27,2,442,98747,Pope,Nick Pope,Newcastle,17,4,GKP,a,,100,50.0,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,2416.0,96.0,3.576,0.006,1.01,1,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,2.575,0.004,0.727,0.417,0.667,0.0,3.4,23.9,1.0,0.402,1.16,1.927,0.0,0.0,1.927,0.385,0.999,3.104
2026-27,2,443,81441,Gillespie,Mark Gillespie,Newcastle,17,4,GKP,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.667,0.0,3.4,25.0,1.0,0.0,0.037,0.056,0.0,0.0,0.056,0.012,1.649,0.719
2026-27,2,444,554578,Jaouen,Ewen Jaouen,Newcastle,17,4,GKP,a,,100,45.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.667,0.0,3.4,25.0,1.0,0.0,0.037,0.056,0.0,0.0,0.056,0.012,1.649,0.719
2026-27,2,445,465642,Thiaw,Malick Thiaw,Newcastle,17,4,DEF,a,,100,50.0,2.0,9,180,2,0,0,1,2,0.0,0.02,0.02,4.1,4.6,4.5,4.5,4.5,2.6,2.667,3.0,2.0,5,3,2963.0,126.0,3.827,0.175,1.0,1,1162.5,1125.0,1200.0,1,4.5,0.01,1.0,4.015,0.129,1.0,0.417,0.667,1.8,3.4,23.0,1.0,3.963,12.762,21.614,13.5,22.5,-0.886,4.323,0.8,22.929
2026-27,2,446,119471,Schär,Fabian Schär,Newcastle,17,4,DEF,a,,100,50.0,0.2,1,1,0,0,0,0,1,0.0,0.0,0.0,0.79,0.0,0.5,1.0,0.5,2.6,2.667,3.0,2.0,5,3,1089.0,51.0,4.215,0.13,0.91,1,1162.5,1125.0,1200.0,1,90.0,0.0,0.0,28.235,0.094,0.655,0.417,0.667,0.2,3.4,24.8,1.0,1.008,3.044,5.089,3.0,5.0,0.089,1.018,0.999,6.298
2026-27,2,447,220237,Botman,Sven Botman,Newcastle,17,4,DEF,a,,100,50.0,0.6,8,180,2,0,0,1,2,0.01,0.01,0.02,4.1,4.8,4.0,4.0,4.0,2.6,2.667,3.0,2.0,5,3,1834.0,89.0,4.368,0.127,1.03,1,1162.5,1125.0,1200.0,1,4.0,0.01,1.0,4.265,0.094,1.0,0.417,0.667,1.6,3.4,24.4,1.0,3.005,9.687,16.451,12.0,20.0,-3.549,3.29,0.8,17.815
2026-27,2,448,78916,Burn,Dan Burn,Newcastle,17,4,DEF,i,Ankle injury - Expected back 14 Sep,0,49.0,1.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,2195.0,93.0,3.813,0.059,1.03,1,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,2.745,0.042,0.742,0.417,0.667,0.0,3.4,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.324
2026-27,2,449,487838,Hall,Lewis Hall,Newcastle,17,4,DEF,a,,100,51.0,8.5,14,180,2,0,0,1,2,0.03,0.66,0.69,4.1,10.7,7.0,7.0,7.0,2.6,2.667,3.0,2.0,5,3,2176.0,79.0,3.267,0.157,0.99,1,1162.5,1125.0,1200.0,1,7.0,0.345,1.0,4.312,0.21,1.0,0.417,0.667,2.745,3.4,16.5,1.0,3.517,11.148,18.916,21.0,35.0,-16.084,3.709,0.8,20.004
2026-27,2,450,441191,Livramento,Tino Livramento,Newcastle,17,4,DEF,i,Calf injury - Unknown return date,0,49.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,1326.0,59.0,4.005,0.069,0.95,1,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,2.884,0.05,0.684,0.417,0.667,0.0,3.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.366
2026-27,2,451,545477,A.Murphy,Alex Murphy,Newcastle,17,4,DEF,u,Has joined FC Kaiserslautern on loan for the rest of the season,0,40.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,7.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.667,0.0,3.4,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649,-0.19
2026-27,2,453,201666,Barnes,Harvey Barnes,Newcastle,17,4,MID,a,,100,60.0,1.1,5,180,2,0,0,1,2,0.11,0.03,0.14,4.1,5.3,2.5,2.5,2.5,2.6,2.667,3.0,2.0,5,3,1951.0,106.0,4.89,0.441,0.88,1,1162.5,1125.0,1200.0,1,2.5,0.07,1.0,4.221,0.337,1.0,0.417,0.667,0.833,3.4,23.9,1.0,3.516,11.758,20.116,7.5,12.5,7.616,3.353,0.8,21.463
2026-27,2,454,449434,Elanga,Anthony Elanga,Newcastle,17,4,MID,a,,100,61.0,8.2,17,156,2,2,0,1,1,0.42,0.11,0.53,2.68,15.0,8.5,8.5,8.5,2.6,2.667,3.0,2.0,5,3,1302.0,48.0,3.318,0.234,0.97,1,1162.5,1125.0,1200.0,1,9.808,0.306,1.0,5.135,0.254,1.0,0.417,0.667,2.787,3.4,16.8,1.0,3.977,12.154,20.353,25.5,42.5,-22.147,3.337,0.827,21.428
2026-27,2,456,232653,J.Ramsey,Jacob Ramsey,Newcastle,17,4,MID,a,,100,50.0,0.3,1,42,0,0,0,0,1,0.06,0.14,0.2,1.88,1.7,0.5,0.5,0.5,2.6,2.667,3.0,2.0,5,3,1441.0,62.0,3.872,0.166,0.94,1,1162.5,1125.0,1200.0,1,2.143,0.429,0.0,3.388,0.24,0.677,0.417,0.667,0.2,3.4,24.7,1.0,1.545,4.944,8.331,1.5,2.5,5.831,1.666,0.953,9.575
2026-27,2,457,114243,J.Murphy,Jacob Murphy,Newcastle,17,4,MID,a,,100,59.0,0.1,1,22,0,0,0,0,1,0.0,0.2,0.2,1.42,0.8,0.5,0.5,0.5,2.6,2.667,3.0,2.0,5,3,1606.0,82.0,4.595,0.321,1.05,1,1162.5,1125.0,1200.0,1,4.091,0.818,0.0,4.454,0.46,0.756,0.417,0.667,0.169,3.4,24.9,1.0,1.305,4.268,7.18,1.5,2.5,4.68,1.217,0.976,8.412
2026-27,2,458,180974,Joelinton,Joelinton Cássio Apolinário de Lira,Newcastle,17,4,MID,i,Unspecified injury - Unknown return date,0,54.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,1950.0,73.0,3.369,0.171,1.05,1,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,2.426,0.123,0.756,0.417,0.667,0.0,3.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999,0.366
2026-27,2,459,547719,L.Miley,Lewis Miley,Newcastle,17,4,MID,a,,100,55.0,0.1,6,165,2,0,0,1,1,0.05,0.05,0.1,3.06,6.6,3.0,3.0,3.0,2.6,2.667,3.0,2.0,5,3,1493.0,72.0,4.34,0.209,0.9,1,1162.5,1125.0,1200.0,1,3.273,0.055,1.0,4.041,0.166,1.0,0.417,0.667,1.091,3.4,24.9,1.0,2.341,7.485,12.45,9.0,15.0,-2.55,2.264,0.817,13.817
2026-27,2,460,200089,Willock,Joe Willock,Newcastle,17,4,MID,a,,100,50.0,0.4,9,104,1,1,0,1,1,0.16,0.19,0.35,2.24,6.6,4.5,4.5,4.5,2.6,2.667,3.0,2.0,5,3,972.0,38.0,3.519,0.216,0.93,1,1162.5,1125.0,1200.0,1,7.788,0.303,0.865,4.714,0.24,0.865,0.417,0.667,1.8,3.4,24.6,1.0,1.653,5.041,8.407,13.5,22.5,-14.093,1.681,0.884,9.707
2026-27,2,461,611665,Touré,Bazoumana Touré,Newcastle,17,4,MID,a,,100,59.0,0.2,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,90.0,0.0,0.0,25.2,0.0,0.0,0.417,0.667,0.169,3.4,24.8,1.0,1.12,3.267,5.436,3.0,5.0,0.436,0.921,1.649,6.092
2026-27,2,462,636852,Steur,Sean Steur,Newcastle,17,4,MID,a,,100,50.0,0.1,2,74,1,0,0,0,1,0.0,0.0,0.0,1.86,0.7,1.0,1.0,1.0,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,2.432,0.0,1.0,0.681,0.0,1.0,0.417,0.667,0.4,3.4,24.9,1.0,1.404,3.992,6.606,3.0,5.0,1.606,1.321,0.918,7.887
2026-27,2,463,470313,Woltemade,Nick Woltemade,Newcastle,17,4,FWD,u,Has joined Juventus on loan for the rest of the season,0,59.0,1.3,4,19,0,0,1,0,0,0.02,0.01,0.03,0.38,4.0,2.0,4.0,0.0,2.6,2.667,3.0,2.0,5,3,1896.0,108.0,5.127,0.385,1.05,1,1162.5,1125.0,1200.0,1,18.947,0.142,0.0,8.997,0.317,0.756,0.417,0.667,0.678,3.4,23.7,0.0,0.0,0.0,0.0,12.0,20.0,-20.0,0.0,1.979,0.337
2026-27,2,464,216646,Wissa,Yoane Wissa,Newcastle,17,4,FWD,a,,100,61.0,11.5,12,171,2,1,1,1,1,1.35,0.02,1.37,2.93,15.6,6.0,6.0,6.0,2.6,2.667,3.0,2.0,5,3,517.0,27.0,4.7,0.639,0.7,1,1162.5,1125.0,1200.0,1,6.316,0.721,1.0,5.152,0.662,1.0,0.417,0.667,1.967,3.4,13.5,1.0,2.966,9.292,15.799,18.0,30.0,-14.201,2.59,0.81,16.773
2026-27,2,465,538207,Osula,William Osula,Newcastle,17,4,FWD,i,Foot injury - Unknown return date,0,60.0,0.6,4,55,1,0,1,0,1,0.06,0.14,0.2,1.48,5.0,2.0,4.0,0.0,2.6,2.667,3.0,2.0,5,3,805.0,76.0,8.497,0.548,0.89,1,1162.5,1125.0,1200.0,1,6.545,0.327,1.0,7.951,0.486,1.0,0.417,0.667,0.667,3.4,24.4,0.0,0.0,0.0,0.0,12.0,20.0,-20.0,0.0,1.939,0.396
2026-27,2,466,599303,Neave,Sean Neave,Newcastle,17,4,FWD,a,,100,45.0,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,13.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.667,0.0,3.4,24.1,1.0,0.273,0.813,1.357,0.0,0.0,1.357,0.302,1.649,1.989
2026-27,2,559,632794,Bamba,Aladji Bamba,Newcastle,17,4,MID,a,,100,50.0,0.1,1,14,0,0,0,0,1,0.0,0.0,0.0,1.04,0.4,0.5,1.0,0.5,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,6.429,0.0,0.0,1.8,0.0,0.0,0.417,0.667,0.2,3.4,24.9,1.0,0.803,2.407,4.013,3.0,5.0,-0.987,0.803,1.634,4.686
2026-27,2,567,470551,Horníček,Lukás Hornícek,Newcastle,17,4,GKP,a,,100,50.0,1.1,8,180,2,0,0,1,2,0.0,0.0,0.0,4.1,7.6,4.0,4.0,4.0,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,4.0,0.0,1.0,1.12,0.0,1.0,0.417,0.667,1.6,3.4,23.9,1.0,3.396,11.076,18.591,12.0,20.0,-1.409,3.718,0.8,19.938
2026-27,2,593,463726,Dedić,Amar Dedic,Newcastle,17,4,DEF,a,,100,45.0,2.2,12,180,2,0,1,1,2,0.03,0.06,0.09,4.1,9.6,6.0,6.0,6.0,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,6.0,0.045,1.0,1.68,0.013,1.0,0.417,0.667,2.667,3.4,22.8,1.0,3.811,11.589,19.216,18.0,30.0,-10.784,4.27,0.8,20.524
2026-27,2,609,553746,Shahar,Leo Shahar,Newcastle,17,4,DEF,a,,100,40.0,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.667,0.0,3.4,24.7,1.0,0.024,0.09,0.154,0.0,0.0,0.154,0.038,1.649,0.807
2026-27,2,634,613221,Fernandez-Pardo,Matias Fernandez-Pardo,Newcastle,17,4,FWD,a,,100,60.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.6,2.667,3.0,2.0,5,3,0.0,0.0,0.0,0.0,0.0,0,1162.5,1125.0,1200.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.667,0.0,3.4,25.0,1.0,0.013,0.028,0.044,6.3,10.5,-10.456,0.007,1.649,0.707
2026-27,2,167,463034,Delap,Liam Delap,Nott'm Forest,18,17,FWD,a,,100,55.0,0.7,1,24,0,0,0,0,1,0.07,0.0,0.07,0.33,2.1,0.5,1.0,0.5,3.2,3.0,3.0,2.0,5,3,1092.0,45.0,3.709,0.392,0.99,1,1145.0,1145.0,1145.0,1,3.75,0.263,0.0,3.72,0.356,0.713,0.483,0.483,0.182,2.8,24.3,1.0,1.83,5.454,9.02,3.0,5.0,4.02,1.64,0.973,10.023
2026-27,2,201,247348,Muñoz,Daniel Muñoz Mejía,Nott'm Forest,18,17,DEF,a,,100,54.0,6.8,0,54,1,0,0,0,2,0.23,0.01,0.24,0.84,2.4,0.0,0.0,0.0,3.2,3.0,3.0,2.0,5,3,2400.0,136.0,5.1,0.24,1.05,1,1145.0,1145.0,1145.0,1,0.0,0.4,1.0,3.672,0.285,1.0,0.483,0.483,0.0,2.8,18.2,1.0,2.104,6.523,10.805,0.0,0.0,10.805,2.001,0.94,11.623
2026-27,2,467,85633,Sels,Matz Sels,Nott'm Forest,18,17,GKP,a,,100,50.0,1.4,3,180,2,0,0,0,3,0.0,0.01,0.01,2.22,3.1,1.5,1.5,1.5,3.2,3.0,3.0,2.0,5,3,2667.0,105.0,3.543,0.002,1.01,1,1145.0,1145.0,1145.0,1,1.5,0.005,1.0,2.971,0.003,1.0,0.483,0.483,0.6,2.8,23.6,1.0,2.617,7.868,12.795,4.5,7.5,5.295,2.559,0.8,13.921
2026-27,2,468,221389,John,John Victor Maciel Furtado,Nott'm Forest,18,17,GKP,a,,100,45.0,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.0,3.0,2.0,5,3,437.0,11.0,2.265,0.0,1.03,1,1145.0,1145.0,1145.0,1,0.0,0.0,0.0,1.631,0.0,0.742,0.483,0.483,0.0,2.8,24.9,1.0,0.013,0.071,0.173,0.0,0.0,0.173,0.038,0.999,1.175
